run,success,final_mass,rank,elapsed_seconds,return_code,error
1,True,1.4390628052817498,6,21.028025,0,
2,True,20.723887346866714,3,19.648372,0,
3,True,2.6098780786619677,2,19.08855,0,
4,True,0.9992919110651537,7,20.408255,0,
5,True,25.763433823328203,2,19.436929,0,
6,True,2.5718460789280884,4,20.521433,0,
7,True,1.8221398671880653,5,20.341682,0,
8,True,2.5645664358174547,4,20.594063,0,
9,True,8.373110137283234,4,20.93272,0,
10,True,1.996178653776735,5,21.207015,0,
11,True,23.398635294295584,3,20.853805,0,
12,True,77.83564036584289,1,20.958309,0,
13,True,0.81,8,20.139901,0,
14,True,6.907541235120829,3,21.203585,0,
15,True,1.6065698562967918,6,19.888437,0,
16,True,0.0,8,20.506192,0,
17,True,2.2386957174744126,5,20.883839,0,
18,True,89.56886480474188,1,20.632863,0,
19,True,0.9637188150393504,6,20.75111,0,
20,True,1.322029746102289,7,21.709113,0,
21,True,42.98651791147707,2,21.236752,0,
22,True,1.2440816203668792,5,19.578836,0,
23,True,17.064213043744438,2,20.353526,0,
24,True,1.5622160095678392,5,20.432934,0,
25,True,4.738888836874623,2,20.497156,0,
26,True,10.29897115058493,3,20.485128,0,
27,True,34.026549420902754,3,20.595533,0,
28,True,54.75188437306216,1,21.022166,0,
29,True,1.124290061115716,7,20.425929,0,
30,True,1.6657055055125993,2,20.685438,0,
31,True,1.4178363960305984,6,21.409682,0,
32,True,53.892545214357405,1,20.406675,0,
33,True,1.3394420742357804,5,20.706054,0,
34,True,1.5529508994326247,5,19.989712,0,
35,True,16.48598777548545,2,20.425364,0,
36,True,2.4234178358670677,4,19.630937,0,
37,True,11.686460526289492,3,20.479522,0,
38,True,27.121344727004672,2,21.460268,0,
39,True,2.4499164752872153,4,20.108399,0,
40,True,19.93906930486972,2,19.373884,0,
41,True,0.9236424848020183,8,20.675589,0,
42,True,5.602058613495496,4,20.904425,0,
43,True,3.8438607177557653,4,20.877868,0,
44,True,1.217645226228887,7,22.272568,0,
45,True,0.0,8,20.137735,0,
46,True,1.0308364809936854,8,19.366596,0,
47,True,0.0,8,20.511245,0,
48,True,1.8363698788808442,6,20.182406,0,
49,True,3.4756438473413076,3,19.716862,0,
50,True,2.0864131571444515,4,19.03516,0,
51,True,12.631680837825016,4,20.890773,0,
52,True,0.0,8,21.017943,0,
53,True,0.9871096249900698,7,19.921663,0,
54,True,1.4779482146294876,5,20.484602,0,
55,True,1.7963846658045748,7,20.821774,0,
56,True,29.638295125212554,2,19.976456,0,
57,True,39.268749409366315,1,21.891918,0,
58,True,2.019035707269792,6,20.170423,0,
59,True,23.85041949390833,3,21.760667,0,
60,True,12.126617139757927,3,20.774974,0,
61,True,53.81665652357333,1,20.42042,0,
62,True,1.2749754632987937,6,22.328984,0,
63,True,11.955860149837063,3,21.223137,0,
64,True,38.26295845968264,2,20.754233,0,
65,True,3.1780257866514994,4,20.402206,0,
66,True,69.1701128841923,1,19.555544,0,
67,True,2.741731702005235,2,20.085406,0,
68,True,2.4201906736612373,5,20.431907,0,
69,True,0.9803629469438652,6,21.146964,0,
70,True,1.414559850242268,6,19.280255,0,
71,True,8.949286108998328,3,19.346664,0,
72,True,10.301765514333125,4,21.985012,0,
73,True,2.4285726048600984,3,21.362496,0,
74,True,0.0,8,20.801682,0,
75,True,6.762832442332129,4,21.882695,0,
76,True,2.1046659575530393,5,19.320208,0,
77,True,7.384947592405204,4,20.636802,0,
78,True,1.729665191282727,4,21.106693,0,
79,True,0.81,8,20.695438,0,
80,True,47.53439678147423,2,20.469133,0,
81,True,0.8899249069996401,7,20.5749,0,
82,True,10.770487319122793,3,20.435715,0,
83,True,2.419961402949391,3,19.546895,0,
84,True,1.4488252098985241,7,21.314168,0,
85,True,1.2916465852986436,7,21.057041,0,
86,True,38.74520669708322,2,20.896032,0,
87,True,63.16379311827134,1,20.832157,0,
88,True,1.5230666631525418,4,18.514917,0,
89,True,1.8158530519696696,3,20.462686,0,
90,True,39.06561827809041,2,20.488872,0,
91,True,1.7195098206241708,6,22.192342,0,
92,True,0.81,7,19.263017,0,
93,True,11.360433548131352,3,19.586796,0,
94,True,0.8654665830513963,7,20.17731,0,
95,True,2.303645639679473,4,17.831901,0,
96,True,57.79671923421961,1,19.884421,0,
97,True,45.17531929376964,2,20.114552,0,
98,True,1.6169696580339905,6,22.542361,0,
99,True,1.4860524856265407,7,19.862601,0,
100,True,2.3451200866363693,4,21.493365,0,
101,True,13.955759603398436,2,20.192567,0,
102,True,2.20096084141081,4,20.836342,0,
103,True,1.4633666965498453,6,20.656004,0,
104,True,0.8909205273269838,8,20.426783,0,
105,True,10.463239964475054,3,21.302454,0,
106,True,21.86486292052941,3,21.320112,0,
107,True,1.9383459517116954,6,20.095471,0,
108,True,13.153672302477474,3,22.332549,0,
109,True,2.682363584946916,4,21.59277,0,
110,True,9.321869636515551,4,21.322719,0,
111,True,1.7648085400776428,6,20.836601,0,
112,True,0.8736525024443602,7,20.573623,0,
113,True,1.0690816002286752,6,21.001539,0,
114,True,1.5700456958363573,7,20.206911,0,
115,True,1.1390998142503177,7,20.115277,0,
116,True,0.81,8,20.944286,0,
117,True,31.32413062159519,3,21.499199,0,
118,True,1.0422457121280786,6,20.88205,0,
119,True,0.0,7,20.084067,0,
120,True,19.564601222768054,2,19.835143,0,
121,True,2.979440733081644,4,20.759324,0,
122,True,0.81,8,20.365508,0,
123,True,39.89632949410451,2,21.783219,0,
124,True,0.9376824227033628,6,20.836841,0,
125,True,2.0850452193066804,5,19.916716,0,
126,True,0.81,8,20.064785,0,
127,True,1.8244580427415062,5,21.123305,0,
128,True,1.1776553239604566,5,20.906076,0,
129,True,1.678034125244523,6,17.972794,0,
130,True,0.8590984018887127,6,21.331176,0,
131,True,1.4510184483424524,5,21.498812,0,
132,True,1.1810264405577475,8,20.626232,0,
133,True,13.499640353871584,2,20.947452,0,
134,True,35.42959858849944,1,20.124598,0,
135,True,1.8512723507173543,4,20.407281,0,
136,True,1.2942486134705755,5,21.105061,0,
137,True,0.81,7,22.749389,0,
138,True,0.0,7,21.02675,0,
139,True,1.2328772995496036,7,20.223467,0,
140,True,1.9064535390020572,5,21.215865,0,
141,True,1.078171366208563,6,19.938495,0,
142,True,0.0,7,21.387799,0,
143,True,1.1781506360606677,8,20.873211,0,
144,True,2.1113690252664576,5,20.736805,0,
145,True,64.71837667386485,1,20.680759,0,
146,True,76.61071639880286,1,20.063366,0,
147,True,1.7556346160024332,5,21.134232,0,
148,True,17.40968323431944,2,21.938021,0,
149,True,1.8345191824407547,4,21.900015,0,
150,True,10.779818867819053,3,20.911671,0,
151,True,61.74971945144704,1,21.674939,0,
152,True,12.365476956892344,3,20.820174,0,
153,True,2.0072307569633963,6,20.853893,0,
154,True,1.242313116531759,7,20.718603,0,
155,True,2.203552206152812,3,20.544573,0,
156,True,67.73574064454404,1,20.626956,0,
157,True,0.81,8,20.880501,0,
158,True,1.7200111857799856,7,21.050274,0,
159,True,0.8611321082874607,8,21.949534,0,
160,True,11.388465244962166,2,20.336146,0,
161,True,2.3026054116031403,4,19.736361,0,
162,True,0.0,8,20.780979,0,
163,True,20.02566250853474,3,19.934655,0,
164,True,1.2586737957652736,5,20.895878,0,
165,True,1.4975507591613297,5,20.051295,0,
166,True,1.977853872178939,4,20.335415,0,
167,True,23.013569601573703,3,21.32477,0,
168,True,2.750689827911486,4,20.056219,0,
169,True,2.269515701245924,4,19.631263,0,
170,True,2.3672454524411464,4,20.905933,0,
171,True,18.274182799352065,2,20.706252,0,
172,True,12.681061530991565,3,21.608209,0,
173,True,1.2038275762720572,5,21.268813,0,
174,True,1.326699873118031,6,20.589078,0,
