run,success,final_mass,rank,elapsed_seconds,return_code,error
1,True,71.81423413977275,1,45.357327,0,
2,True,57.227905277700515,1,43.157077,0,
3,True,0.8816424153033166,8,43.582041,0,
4,True,62.602172025673674,1,49.641365,0,
5,True,53.42997600122768,1,51.312509,0,
6,True,12.799147496178014,3,48.68072,0,
7,True,54.22237179567158,1,55.654914,0,
8,True,0.8675148169996401,7,59.734538,0,
